"Date","Site","Type","Analysis","count","year","month","day","DOY","notes"
2021-07-06,"Bells","Environmental Sonde","Turbidity",2.88,2021,7,6,187,""
2021-07-06,"Bells","Environmental Sonde","pc_rfu",0.12,2021,7,6,187,""
2021-07-06,"Bells","Environmental Sonde","Phycocyanin",-0.52,2021,7,6,187,""
2021-07-06,"Bells","Environmental Sonde","chl_rfu",1.31,2021,7,6,187,""
2021-07-06,"Bells","Environmental Sonde","Chlorophyll_Sonde",4.15,2021,7,6,187,""
2021-07-12,"Muddy_Creek","Environmental Sonde","Air_Temperature",22.78,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","Secchi",25,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","Water_Temperature",23.23,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","Dissolved_Oxygen",8.57,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","SPC",406.1,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","Conductivity",392.4,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","pH",8.79,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","pH_mV",-122.3,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","Turbidity",36.41,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","pc_rfu",2.46,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","Phycocyanin",1.88,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","chl_rfu",15.22,2021,7,12,193,""
2021-07-12,"Muddy_Creek","Environmental Sonde","Chlorophyll_Sonde",57.04,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","Air_Temperature",23.89,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","Secchi",31,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","Water_Temperature",23.37,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","Dissolved_Oxygen",7.87,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","SPC",463.4,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","Conductivity",449.7,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","pH",8.69,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","pH_mV",-117.1,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","Turbidity",23.41,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","pc_rfu",3.38,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","Phycocyanin",2.82,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","chl_rfu",17.01,2021,7,12,193,""
2021-07-12,"ODNR_4","Environmental Sonde","Chlorophyll_Sonde",65.25,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","Air_Temperature",NA,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","Secchi",NA,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","Water_Temperature",23.45,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","Dissolved_Oxygen",7.34,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","SPC",464.2,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","Conductivity",449.8,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","pH",8.55,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","pH_mV",-108.1,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","Turbidity",31.68,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","pc_rfu",2.9,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","Phycocyanin",2.29,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","chl_rfu",16.05,2021,7,12,193,""
2021-07-12,"ODNR_4_Sed","Environmental Sonde","Chlorophyll_Sonde",60.02,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","Air_Temperature",23.89,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","Secchi",44,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","Water_Temperature",23.99,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","Dissolved_Oxygen",7.26,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","SPC",474.4,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","Conductivity",465,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","pH",8.41,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","pH_mV",-100.9,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","Turbidity",15.13,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","pc_rfu",2.06,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","Phycocyanin",1.37,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","chl_rfu",8.43,2021,7,12,193,""
2021-07-12,"ODNR_6","Environmental Sonde","Chlorophyll_Sonde",32.2,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","Air_Temperature",NA,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","Secchi",NA,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","Water_Temperature",23.87,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","Dissolved_Oxygen",6.04,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","SPC",474.5,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","Conductivity",463.3,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","pH",8.21,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","pH_mV",-88.9,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","Turbidity",22.64,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","pc_rfu",1.25,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","Phycocyanin",0.64,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","chl_rfu",7.82,2021,7,12,193,""
2021-07-12,"ODNR_6_Sed","Environmental Sonde","Chlorophyll_Sonde",27.03,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","Air_Temperature",25,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","Secchi",47,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","Water_Temperature",24.08,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","Dissolved_Oxygen",6.47,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","SPC",461,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","Conductivity",452.1,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","pH",8.36,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","pH_mV",-97.8,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","Turbidity",15.38,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","pc_rfu",1.79,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","Phycocyanin",1.15,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","chl_rfu",5.83,2021,7,12,193,""
2021-07-12,"Bridge","Environmental Sonde","Chlorophyll_Sonde",21.59,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","Air_Temperature",25,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","Secchi",45,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","Water_Temperature",24.06,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","Dissolved_Oxygen",7.91,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","SPC",428.7,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","Conductivity",420.8,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","pH",8.55,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","pH_mV",-108.5,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","Turbidity",18.29,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","pc_rfu",1.55,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","Phycocyanin",0.93,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","chl_rfu",5.78,2021,7,12,193,""
2021-07-12,"ODNR_2","Environmental Sonde","Chlorophyll_Sonde",21.12,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","Air_Temperature",NA,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","Secchi",NA,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","Water_Temperature",23.97,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","Dissolved_Oxygen",7.65,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","SPC",429,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","Conductivity",420.1,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","pH",8.47,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","pH_mV",-104.2,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","Turbidity",19.38,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","pc_rfu",1.38,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","Phycocyanin",0.75,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","chl_rfu",4.86,2021,7,12,193,""
2021-07-12,"ODNR_2_Sed","Environmental Sonde","Chlorophyll_Sonde",19.52,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","Air_Temperature",25,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","Secchi",59,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","Water_Temperature",23.97,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","Dissolved_Oxygen",8.17,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","SPC",392.6,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","Conductivity",386.2,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","pH",8.6,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","pH_mV",-111.5,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","Turbidity",10.06,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","pc_rfu",1.5,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","Phycocyanin",0.88,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","chl_rfu",5.19,2021,7,12,193,""
2021-07-12,"Buoy_2","Environmental Sonde","Chlorophyll_Sonde",21.01,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","Air_Temperature",25,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","Secchi",72,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","Water_Temperature",24.06,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","Dissolved_Oxygen",8.33,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","SPC",401.2,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","Conductivity",393.9,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","pH",8.63,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","pH_mV",-113.2,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","Turbidity",8.29,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","pc_rfu",1.55,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","Phycocyanin",0.93,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","chl_rfu",4.82,2021,7,12,193,""
2021-07-12,"ODNR_1","Environmental Sonde","Chlorophyll_Sonde",23.77,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","Air_Temperature",NA,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","Secchi",NA,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","Water_Temperature",23.95,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","Dissolved_Oxygen",6.67,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","SPC",388.8,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","Conductivity",379.6,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","pH",8.33,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","pH_mV",-95.7,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","Turbidity",12.23,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","pc_rfu",0.98,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","Phycocyanin",0.35,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","chl_rfu",3.71,2021,7,12,193,""
2021-07-12,"ODNR_1_Sed","Environmental Sonde","Chlorophyll_Sonde",17.18,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","Air_Temperature",23.89,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","Secchi",73,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","Water_Temperature",23.97,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","Dissolved_Oxygen",7.55,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","SPC",349.6,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","Conductivity",342.7,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","pH",8.54,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","pH_mV",-108.3,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","Turbidity",10.77,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","pc_rfu",1.34,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","Phycocyanin",0.72,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","chl_rfu",4.09,2021,7,12,193,""
2021-07-12,"EC_1163","Environmental Sonde","Chlorophyll_Sonde",15.47,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","Air_Temperature",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","Secchi",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","Water_Temperature",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","Dissolved_Oxygen",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","SPC",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","Conductivity",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","pH",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","pH_mV",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","Turbidity",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","pc_rfu",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","Phycocyanin",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","chl_rfu",NA,2021,7,12,193,""
2021-07-12,"Bells","Environmental Sonde","Chlorophyll_Sonde",NA,2021,7,12,193,""
2021-07-19,"Muddy_Creek","Environmental Sonde","Air_Temperature",23.89,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","Secchi",11,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","Water_Temperature",23.27,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","Dissolved_Oxygen",7.12,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","SPC",266.4,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","Conductivity",257.7,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","pH",NA,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","pH_mV",NA,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","Turbidity",92.17,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","pc_rfu",0.23,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","Phycocyanin",-0.41,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","chl_rfu",1.36,2021,7,19,200,""
2021-07-19,"Muddy_Creek","Environmental Sonde","Chlorophyll_Sonde",5.05,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","Air_Temperature",25,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","Secchi",13,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","Water_Temperature",23.67,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","Dissolved_Oxygen",6.42,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","SPC",264.6,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","Conductivity",258.1,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","pH",NA,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","pH_mV",NA,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","Turbidity",112.61,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","pc_rfu",0.26,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","Phycocyanin",-0.38,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","chl_rfu",1.78,2021,7,19,200,""
2021-07-19,"ODNR_4","Environmental Sonde","Chlorophyll_Sonde",6.58,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","Air_Temperature",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","Secchi",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","Water_Temperature",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","Dissolved_Oxygen",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","SPC",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","Conductivity",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","pH",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","pH_mV",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","Turbidity",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","pc_rfu",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","Phycocyanin",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","chl_rfu",NA,2021,7,19,200,""
2021-07-19,"ODNR_4_Sed","Environmental Sonde","Chlorophyll_Sonde",NA,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","Air_Temperature",25,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","Secchi",28,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","Water_Temperature",25.8,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","Dissolved_Oxygen",25.8,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","SPC",469.8,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","Conductivity",477.2,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","pH",NA,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","pH_mV",NA,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","Turbidity",16.4,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","pc_rfu",2.47,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","Phycocyanin",1.91,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","chl_rfu",12.86,2021,7,19,200,""
2021-07-19,"ODNR_6","Environmental Sonde","Chlorophyll_Sonde",49.28,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","Air_Temperature",NA,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","Secchi",NA,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","Water_Temperature",25.4,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","Dissolved_Oxygen",25.4,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","SPC",478.3,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","Conductivity",481.5,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","pH",NA,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","pH_mV",NA,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","Turbidity",19.06,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","pc_rfu",0,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","Phycocyanin",2.34,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","chl_rfu",16.5,2021,7,19,200,""
2021-07-19,"ODNR_6_Sed","Environmental Sonde","Chlorophyll_Sonde",69.3,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","Air_Temperature",26.1,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","Secchi",19,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","Water_Temperature",25.49,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","Dissolved_Oxygen",25.49,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","SPC",454.8,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","Conductivity",459.1,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","pH",NA,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","pH_mV",NA,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","Turbidity",21,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","pc_rfu",3.63,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","Phycocyanin",3.12,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","chl_rfu",14.07,2021,7,19,200,""
2021-07-19,"Bridge","Environmental Sonde","Chlorophyll_Sonde",55.18,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","Air_Temperature",26.1,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","Secchi",45,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","Water_Temperature",25.86,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","Dissolved_Oxygen",25.86,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","SPC",436.1,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","Conductivity",443.2,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","pH",NA,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","pH_mV",NA,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","Turbidity",15.22,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","pc_rfu",2.04,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","Phycocyanin",1.49,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","chl_rfu",8.53,2021,7,19,200,""
2021-07-19,"ODNR_2","Environmental Sonde","Chlorophyll_Sonde",32.18,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","Air_Temperature",NA,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","Secchi",NA,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","Water_Temperature",25.91,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","Dissolved_Oxygen",25.91,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","SPC",438.7,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","Conductivity",446.4,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","pH",NA,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","pH_mV",NA,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","Turbidity",14.51,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","pc_rfu",2.03,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","Phycocyanin",1.45,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","chl_rfu",9.47,2021,7,19,200,""
2021-07-19,"ODNR_2_Sed","Environmental Sonde","Chlorophyll_Sonde",36.33,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","Air_Temperature",26.1,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","Secchi",51,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","Water_Temperature",25.93,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","Dissolved_Oxygen",25.93,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","SPC",423.7,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","Conductivity",431.4,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","pH",NA,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","pH_mV",NA,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","Turbidity",10.05,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","pc_rfu",2.38,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","Phycocyanin",1.76,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","chl_rfu",9.77,2021,7,19,200,""
2021-07-19,"Buoy_2","Environmental Sonde","Chlorophyll_Sonde",37.19,2021,7,19,200,""
2021-07-19,"ODNR_1","Environmental Sonde","Air_Temperature",26.1,2021,7,19,200,""
2021-07-19,"ODNR_1","Environmental Sonde","Secchi",56,2021,7,19,200,""
2021-07-19,"ODNR_1","Environmental Sonde","Water_Temperature",26.37,2021,7,19,200,""
2021-07-19,"ODNR_1","Environmental Sonde","Dissolved_Oxygen",26.37,2021,7,19,200,""
2021-07-19,"ODNR_1","Environmental Sonde","SPC",410.6,2021,7,19,200,""
2021-07-19,"ODNR_1","Environmental Sonde","Conductivity",421.4,2021,7,19,200,""
2021-07-19,"ODNR_1","Environmental Sonde","pH",NA,2021,7,19,200,""
