"Site","Date","Type","Analysis","count","year","month","day","DOY","notes"
"ODNR_6",2020-06-08,"Chlorophyll","avg_chl",20.7566666666667,2020,6,8,160,""
"ODNR_6",2020-06-08,"Chlorophyll sd","sd_chl",2.68375359027861,2020,6,8,160,""
"ODNR_6",2020-07-13,"Chlorophyll","avg_chl",111.016666666667,2020,7,13,195,""
"ODNR_6",2020-07-13,"Chlorophyll sd","sd_chl",26.2780485069446,2020,7,13,195,""
"ODNR_6",2020-07-20,"Chlorophyll","avg_chl",72.5833333333333,2020,7,20,202,""
"ODNR_6",2020-07-20,"Chlorophyll sd","sd_chl",8.21315002501071,2020,7,20,202,""
"ODNR_6",2020-07-27,"Chlorophyll","avg_chl",45.4733333333333,2020,7,27,209,""
"ODNR_6",2020-07-27,"Chlorophyll sd","sd_chl",2.02860378914497,2020,7,27,209,""
"ODNR_6",2020-07-06,"Chlorophyll","avg_chl",29.87,2020,7,6,188,""
"ODNR_6",2020-07-06,"Chlorophyll sd","sd_chl",11.2615585067077,2020,7,6,188,""
"ODNR_6",2020-08-10,"Chlorophyll","avg_chl",112.1,2020,8,10,223,""
"ODNR_6",2020-08-10,"Chlorophyll sd","sd_chl",1.33135269556944,2020,8,10,223,""
"ODNR_6",2020-08-03,"Chlorophyll","avg_chl",77.85,2020,8,3,216,""
"ODNR_6",2020-08-03,"Chlorophyll sd","sd_chl",17.6104372461333,2020,8,3,216,""
"Muddy Creek",2021-04-26,"Chlorophyll","avg_chl",89.03,2021,4,26,116,""
"Muddy Creek",2021-04-26,"Chlorophyll sd","sd_chl",18.78,2021,4,26,116,""
"ODNR 6",2021-04-26,"Chlorophyll","avg_chl",55.92,2021,4,26,116,""
"ODNR 6",2021-04-26,"Chlorophyll sd","sd_chl",19.41,2021,4,26,116,""
"ODNR 4",2021-04-26,"Chlorophyll","avg_chl",76,2021,4,26,116,""
"ODNR 4",2021-04-26,"Chlorophyll sd","sd_chl",12.85,2021,4,26,116,""
"Bridge",2021-04-26,"Chlorophyll","avg_chl",69.36,2021,4,26,116,""
"Bridge",2021-04-26,"Chlorophyll sd","sd_chl",5.58,2021,4,26,116,""
"ODNR 2",2021-04-26,"Chlorophyll","avg_chl",19.95,2021,4,26,116,""
"ODNR 2",2021-04-26,"Chlorophyll sd","sd_chl",17.64,2021,4,26,116,""
"ODNR 1",2021-04-26,"Chlorophyll","avg_chl",22.81,2021,4,26,116,""
"ODNR 1",2021-04-26,"Chlorophyll sd","sd_chl",14.42,2021,4,26,116,""
"EC 1163",2021-04-26,"Chlorophyll","avg_chl",27.28,2021,4,26,116,""
"EC 1163",2021-04-26,"Chlorophyll sd","sd_chl",6.14,2021,4,26,116,""
"Buoy 2",2021-04-26,"Chlorophyll","avg_chl",32.38,2021,4,26,116,""
"Buoy 2",2021-04-26,"Chlorophyll sd","sd_chl",24.57,2021,4,26,116,""
"Bells",2021-04-26,"Chlorophyll","avg_chl",NA,2021,4,26,116,""
"Bells",2021-04-26,"Chlorophyll sd","sd_chl",NA,2021,4,26,116,""
"ODNR 6 Integrated",2021-04-26,"Chlorophyll","avg_chl",NA,2021,4,26,116,""
"ODNR 6 Integrated",2021-04-26,"Chlorophyll sd","sd_chl",NA,2021,4,26,116,""
"ODNR 4 Integrated",2021-04-26,"Chlorophyll","avg_chl",NA,2021,4,26,116,""
"ODNR 4 Integrated",2021-04-26,"Chlorophyll sd","sd_chl",NA,2021,4,26,116,""
"ODNR 2 Integrated",2021-04-26,"Chlorophyll","avg_chl",47.42,2021,4,26,116,""
"ODNR 2 Integrated",2021-04-26,"Chlorophyll sd","sd_chl",NA,2021,4,26,116,""
"ODNR 1 Integrated",2021-04-26,"Chlorophyll","avg_chl",13.32,2021,4,26,116,""
"ODNR 1 Integrated",2021-04-26,"Chlorophyll sd","sd_chl",NA,2021,4,26,116,""
"Muddy Creek",2021-05-11,"Chlorophyll","avg_chl",14.18,2021,5,11,131,""
"Muddy Creek",2021-05-11,"Chlorophyll sd","sd_chl",10,2021,5,11,131,""
"ODNR 6",2021-05-11,"Chlorophyll","avg_chl",61.97,2021,5,11,131,""
"ODNR 6",2021-05-11,"Chlorophyll sd","sd_chl",12.07,2021,5,11,131,""
"ODNR 4",2021-05-11,"Chlorophyll","avg_chl",20.65,2021,5,11,131,""
"ODNR 4",2021-05-11,"Chlorophyll sd","sd_chl",0.49,2021,5,11,131,""
"Bridge",2021-05-11,"Chlorophyll","avg_chl",88.49,2021,5,11,131,""
"Bridge",2021-05-11,"Chlorophyll sd","sd_chl",15.19,2021,5,11,131,""
"ODNR 2",2021-05-11,"Chlorophyll","avg_chl",79.9,2021,5,11,131,""
"ODNR 2",2021-05-11,"Chlorophyll sd","sd_chl",9.16,2021,5,11,131,""
"ODNR 1",2021-05-11,"Chlorophyll","avg_chl",102.61,2021,5,11,131,""
"ODNR 1",2021-05-11,"Chlorophyll sd","sd_chl",9.99,2021,5,11,131,""
"EC 1163",2021-05-11,"Chlorophyll","avg_chl",49.95,2021,5,11,131,""
"EC 1163",2021-05-11,"Chlorophyll sd","sd_chl",1.88,2021,5,11,131,""
"Buoy 2",2021-05-11,"Chlorophyll","avg_chl",89.97,2021,5,11,131,""
"Buoy 2",2021-05-11,"Chlorophyll sd","sd_chl",6.91,2021,5,11,131,""
"Bells",2021-05-11,"Chlorophyll","avg_chl",NA,2021,5,11,131,""
"Bells",2021-05-11,"Chlorophyll sd","sd_chl",NA,2021,5,11,131,""
"ODNR 6 Integrated",2021-05-11,"Chlorophyll","avg_chl",80.06,2021,5,11,131,""
"ODNR 6 Integrated",2021-05-11,"Chlorophyll sd","sd_chl",NA,2021,5,11,131,""
"ODNR 4 Integrated",2021-05-11,"Chlorophyll","avg_chl",19.21,2021,5,11,131,""
"ODNR 4 Integrated",2021-05-11,"Chlorophyll sd","sd_chl",NA,2021,5,11,131,""
"ODNR 2 Integrated",2021-05-11,"Chlorophyll","avg_chl",78.46,2021,5,11,131,""
"ODNR 2 Integrated",2021-05-11,"Chlorophyll sd","sd_chl",NA,2021,5,11,131,""
"ODNR 1 Integrated",2021-05-11,"Chlorophyll","avg_chl",89.47,2021,5,11,131,""
"ODNR 1 Integrated",2021-05-11,"Chlorophyll sd","sd_chl",NA,2021,5,11,131,""
"Muddy Creek",2021-05-24,"Chlorophyll","avg_chl",16.23,2021,5,24,144,""
"Muddy Creek",2021-05-24,"Chlorophyll sd","sd_chl",3.19,2021,5,24,144,""
"ODNR 6",2021-05-24,"Chlorophyll","avg_chl",NA,2021,5,24,144,""
"ODNR 6",2021-05-24,"Chlorophyll sd","sd_chl",NA,2021,5,24,144,""
"ODNR 4",2021-05-24,"Chlorophyll","avg_chl",NA,2021,5,24,144,""
"ODNR 4",2021-05-24,"Chlorophyll sd","sd_chl",NA,2021,5,24,144,""
"Bridge",2021-05-24,"Chlorophyll","avg_chl",9.36,2021,5,24,144,""
"Bridge",2021-05-24,"Chlorophyll sd","sd_chl",0.79,2021,5,24,144,""
"ODNR 2",2021-05-24,"Chlorophyll","avg_chl",NA,2021,5,24,144,""
"ODNR 2",2021-05-24,"Chlorophyll sd","sd_chl",NA,2021,5,24,144,""
"ODNR 1",2021-05-24,"Chlorophyll","avg_chl",NA,2021,5,24,144,""
"ODNR 1",2021-05-24,"Chlorophyll sd","sd_chl",NA,2021,5,24,144,""
"EC 1163",2021-05-24,"Chlorophyll","avg_chl",2.11,2021,5,24,144,""
"EC 1163",2021-05-24,"Chlorophyll sd","sd_chl",1.52,2021,5,24,144,""
"Buoy 2",2021-05-24,"Chlorophyll","avg_chl",1.71,2021,5,24,144,""
"Buoy 2",2021-05-24,"Chlorophyll sd","sd_chl",1.68,2021,5,24,144,""
"Bells",2021-05-24,"Chlorophyll","avg_chl",0.4,2021,5,24,144,""
"Bells",2021-05-24,"Chlorophyll sd","sd_chl",0.22,2021,5,24,144,""
"ODNR 6 Integrated",2021-05-24,"Chlorophyll","avg_chl",NA,2021,5,24,144,""
"ODNR 6 Integrated",2021-05-24,"Chlorophyll sd","sd_chl",NA,2021,5,24,144,""
"ODNR 4 Integrated",2021-05-24,"Chlorophyll","avg_chl",NA,2021,5,24,144,""
"ODNR 4 Integrated",2021-05-24,"Chlorophyll sd","sd_chl",NA,2021,5,24,144,""
"ODNR 2 Integrated",2021-05-24,"Chlorophyll","avg_chl",NA,2021,5,24,144,""
"ODNR 2 Integrated",2021-05-24,"Chlorophyll sd","sd_chl",NA,2021,5,24,144,""
"ODNR 1 Integrated",2021-05-24,"Chlorophyll","avg_chl",NA,2021,5,24,144,""
"ODNR 1 Integrated",2021-05-24,"Chlorophyll sd","sd_chl",NA,2021,5,24,144,""
"Muddy Creek",2021-07-12,"Chlorophyll","avg_chl",29.21,2021,7,12,193,""
"Muddy Creek",2021-07-12,"Chlorophyll sd","sd_chl",8.3,2021,7,12,193,""
"ODNR 6",2021-07-12,"Chlorophyll","avg_chl",18.83,2021,7,12,193,""
"ODNR 6",2021-07-12,"Chlorophyll sd","sd_chl",0.68,2021,7,12,193,""
"ODNR 4",2021-07-12,"Chlorophyll","avg_chl",42.35,2021,7,12,193,""
"ODNR 4",2021-07-12,"Chlorophyll sd","sd_chl",1.71,2021,7,12,193,""
"Bridge",2021-07-12,"Chlorophyll","avg_chl",17.19,2021,7,12,193,""
"Bridge",2021-07-12,"Chlorophyll sd","sd_chl",0.39,2021,7,12,193,""
"ODNR 2",2021-07-12,"Chlorophyll","avg_chl",13.33,2021,7,12,193,""
"ODNR 2",2021-07-12,"Chlorophyll sd","sd_chl",0.86,2021,7,12,193,""
"ODNR 1",2021-07-12,"Chlorophyll","avg_chl",13.68,2021,7,12,193,""
"ODNR 1",2021-07-12,"Chlorophyll sd","sd_chl",0.17,2021,7,12,193,""
"EC 1163",2021-07-12,"Chlorophyll","avg_chl",13.58,2021,7,12,193,""
"EC 1163",2021-07-12,"Chlorophyll sd","sd_chl",0.64,2021,7,12,193,""
"Buoy 2",2021-07-12,"Chlorophyll","avg_chl",12.58,2021,7,12,193,""
"Buoy 2",2021-07-12,"Chlorophyll sd","sd_chl",3.33,2021,7,12,193,""
"Bells",2021-07-12,"Chlorophyll","avg_chl",NA,2021,7,12,193,""
"Bells",2021-07-12,"Chlorophyll sd","sd_chl",NA,2021,7,12,193,""
"ODNR 6 Integrated",2021-07-12,"Chlorophyll","avg_chl",NA,2021,7,12,193,""
"ODNR 6 Integrated",2021-07-12,"Chlorophyll sd","sd_chl",NA,2021,7,12,193,""
"ODNR 4 Integrated",2021-07-12,"Chlorophyll","avg_chl",NA,2021,7,12,193,""
"ODNR 4 Integrated",2021-07-12,"Chlorophyll sd","sd_chl",NA,2021,7,12,193,""
"ODNR 2 Integrated",2021-07-12,"Chlorophyll","avg_chl",NA,2021,7,12,193,""
"ODNR 2 Integrated",2021-07-12,"Chlorophyll sd","sd_chl",NA,2021,7,12,193,""
"ODNR 1 Integrated",2021-07-12,"Chlorophyll","avg_chl",NA,2021,7,12,193,""
"ODNR 1 Integrated",2021-07-12,"Chlorophyll sd","sd_chl",NA,2021,7,12,193,""
"Muddy Creek",2021-07-19,"Chlorophyll","avg_chl",1.86,2021,7,19,200,""
"Muddy Creek",2021-07-19,"Chlorophyll sd","sd_chl",0.03,2021,7,19,200,""
"ODNR 6",2021-07-19,"Chlorophyll","avg_chl",32.94,2021,7,19,200,""
"ODNR 6",2021-07-19,"Chlorophyll sd","sd_chl",23.33,2021,7,19,200,""
"ODNR 4",2021-07-19,"Chlorophyll","avg_chl",3.75,2021,7,19,200,""
"ODNR 4",2021-07-19,"Chlorophyll sd","sd_chl",0.11,2021,7,19,200,""
"Bridge",2021-07-19,"Chlorophyll","avg_chl",31.58,2021,7,19,200,""
"Bridge",2021-07-19,"Chlorophyll sd","sd_chl",2.55,2021,7,19,200,""
"ODNR 2",2021-07-19,"Chlorophyll","avg_chl",28.12,2021,7,19,200,""
"ODNR 2",2021-07-19,"Chlorophyll sd","sd_chl",2.01,2021,7,19,200,""
"ODNR 1",2021-07-19,"Chlorophyll","avg_chl",18.95,2021,7,19,200,""
"ODNR 1",2021-07-19,"Chlorophyll sd","sd_chl",0.21,2021,7,19,200,""
"EC 1163",2021-07-19,"Chlorophyll","avg_chl",13.26,2021,7,19,200,""
"EC 1163",2021-07-19,"Chlorophyll sd","sd_chl",1.28,2021,7,19,200,""
"Buoy 2",2021-07-19,"Chlorophyll","avg_chl",33.3,2021,7,19,200,""
"Buoy 2",2021-07-19,"Chlorophyll sd","sd_chl",0.71,2021,7,19,200,""
"Bells",2021-07-19,"Chlorophyll","avg_chl",2.04,2021,7,19,200,""
"Bells",2021-07-19,"Chlorophyll sd","sd_chl",1.01,2021,7,19,200,""
"ODNR 6 Integrated",2021-07-19,"Chlorophyll","avg_chl",NA,2021,7,19,200,""
"ODNR 6 Integrated",2021-07-19,"Chlorophyll sd","sd_chl",NA,2021,7,19,200,""
"ODNR 4 Integrated",2021-07-19,"Chlorophyll","avg_chl",NA,2021,7,19,200,""
"ODNR 4 Integrated",2021-07-19,"Chlorophyll sd","sd_chl",NA,2021,7,19,200,""
"ODNR 2 Integrated",2021-07-19,"Chlorophyll","avg_chl",NA,2021,7,19,200,""
"ODNR 2 Integrated",2021-07-19,"Chlorophyll sd","sd_chl",NA,2021,7,19,200,""
"ODNR 1 Integrated",2021-07-19,"Chlorophyll","avg_chl",NA,2021,7,19,200,""
"ODNR 1 Integrated",2021-07-19,"Chlorophyll sd","sd_chl",NA,2021,7,19,200,""
"Muddy Creek",2021-08-30,"Chlorophyll","avg_chl",108.76,2021,8,30,242,""
"Muddy Creek",2021-08-30,"Chlorophyll sd","sd_chl",3.75,2021,8,30,242,""
"ODNR 6",2021-08-30,"Chlorophyll","avg_chl",79.4,2021,8,30,242,""
"ODNR 6",2021-08-30,"Chlorophyll sd","sd_chl",8.97,2021,8,30,242,""
"ODNR 4",2021-08-30,"Chlorophyll","avg_chl",103.02,2021,8,30,242,""
"ODNR 4",2021-08-30,"Chlorophyll sd","sd_chl",6.24,2021,8,30,242,""
"Bridge",2021-08-30,"Chlorophyll","avg_chl",92.42,2021,8,30,242,""
"Bridge",2021-08-30,"Chlorophyll sd","sd_chl",8.8,2021,8,30,242,""
"ODNR 2",2021-08-30,"Chlorophyll","avg_chl",65.64,2021,8,30,242,""
"ODNR 2",2021-08-30,"Chlorophyll sd","sd_chl",36.06,2021,8,30,242,""
"ODNR 1",2021-08-30,"Chlorophyll","avg_chl",80.78,2021,8,30,242,""
"ODNR 1",2021-08-30,"Chlorophyll sd","sd_chl",11.66,2021,8,30,242,""
"EC 1163",2021-08-30,"Chlorophyll","avg_chl",77.85,2021,8,30,242,""
"EC 1163",2021-08-30,"Chlorophyll sd","sd_chl",6.59,2021,8,30,242,""
"Buoy 2",2021-08-30,"Chlorophyll","avg_chl",90.16,2021,8,30,242,""
"Buoy 2",2021-08-30,"Chlorophyll sd","sd_chl",7.88,2021,8,30,242,""
"Bells",2021-08-30,"Chlorophyll","avg_chl",NA,2021,8,30,242,""
"Bells",2021-08-30,"Chlorophyll sd","sd_chl",NA,2021,8,30,242,""
"ODNR 6 Integrated",2021-08-30,"Chlorophyll","avg_chl",NA,2021,8,30,242,""
"ODNR 6 Integrated",2021-08-30,"Chlorophyll sd","sd_chl",NA,2021,8,30,242,""
"ODNR 4 Integrated",2021-08-30,"Chlorophyll","avg_chl",NA,2021,8,30,242,""
"ODNR 4 Integrated",2021-08-30,"Chlorophyll sd","sd_chl",NA,2021,8,30,242,""
"ODNR 2 Integrated",2021-08-30,"Chlorophyll","avg_chl",NA,2021,8,30,242,""
"ODNR 2 Integrated",2021-08-30,"Chlorophyll sd","sd_chl",NA,2021,8,30,242,""
"ODNR 1 Integrated",2021-08-30,"Chlorophyll","avg_chl",NA,2021,8,30,242,""
"ODNR 1 Integrated",2021-08-30,"Chlorophyll sd","sd_chl",NA,2021,8,30,242,""
"ODNR_2",2022-06-06,"Chlorophyll","avg_chl",49.31,2022,6,6,157,""
"ODNR_2",2022-06-06,"Chlorophyll sd","sd_chl",17.75,2022,6,6,157,""
"Buoy_2",2022-06-06,"Chlorophyll","avg_chl",58.55,2022,6,6,157,""
"Buoy_2",2022-06-06,"Chlorophyll sd","sd_chl",11.48,2022,6,6,157,""
"ODNR_1",2022-06-06,"Chlorophyll","avg_chl",64.06,2022,6,6,157,""
"ODNR_1",2022-06-06,"Chlorophyll sd","sd_chl",16.92,2022,6,6,157,""
"EC_1163",2022-06-06,"Chlorophyll","avg_chl",31.27,2022,6,6,157,""
"EC_1163",2022-06-06,"Chlorophyll sd","sd_chl",17.26,2022,6,6,157,""
"Bells",2022-06-06,"Chlorophyll","avg_chl",13.1,2022,6,6,157,""
"Bells",2022-06-06,"Chlorophyll sd","sd_chl",2.04,2022,6,6,157,""
"Muddy Creek",2022-06-13,"Chlorophyll","avg_chl",43.36,2022,6,13,164,""
"Muddy Creek",2022-06-13,"Chlorophyll sd","sd_chl",32.7,2022,6,13,164,""
"ODNR_4",2022-06-13,"Chlorophyll","avg_chl",40.14,2022,6,13,164,""
"ODNR_4",2022-06-13,"Chlorophyll sd","sd_chl",2.52,2022,6,13,164,""
"ODNR_6",2022-06-13,"Chlorophyll","avg_chl",125.03,2022,6,13,164,""
"ODNR_6",2022-06-13,"Chlorophyll sd","sd_chl",1.45,2022,6,13,164,""
"Bridge",2022-06-13,"Chlorophyll","avg_chl",85.75,2022,6,13,164,""
"Bridge",2022-06-13,"Chlorophyll sd","sd_chl",12.74,2022,6,13,164,""
"ODNR_2",2022-06-13,"Chlorophyll","avg_chl",102.34,2022,6,13,164,""
"ODNR_2",2022-06-13,"Chlorophyll sd","sd_chl",119.79,2022,6,13,164,""
"Buoy_2",2022-06-13,"Chlorophyll","avg_chl",32.33,2022,6,13,164,""
"Buoy_2",2022-06-13,"Chlorophyll sd","sd_chl",21.43,2022,6,13,164,""
"ODNR_1",2022-06-13,"Chlorophyll","avg_chl",107.46,2022,6,13,164,""
"ODNR_1",2022-06-13,"Chlorophyll sd","sd_chl",16.21,2022,6,13,164,""
"EC_1163",2022-06-13,"Chlorophyll","avg_chl",26.35,2022,6,13,164,""
"EC_1163",2022-06-13,"Chlorophyll sd","sd_chl",1.28,2022,6,13,164,""
"Bells",2022-06-13,"Chlorophyll","avg_chl",9.23,2022,6,13,164,""
"Bells",2022-06-13,"Chlorophyll sd","sd_chl",2.12,2022,6,13,164,""
"Muddy Creek",2022-06-21,"Chlorophyll","avg_chl",23.53,2022,6,21,172,""
"Muddy Creek",2022-06-21,"Chlorophyll sd","sd_chl",3.78,2022,6,21,172,""
"ODNR_4",2022-06-21,"Chlorophyll","avg_chl",70.38,2022,6,21,172,""
"ODNR_4",2022-06-21,"Chlorophyll sd","sd_chl",0.89,2022,6,21,172,""
"ODNR_6",2022-06-21,"Chlorophyll","avg_chl",83.21,2022,6,21,172,""
"ODNR_6",2022-06-21,"Chlorophyll sd","sd_chl",8.38,2022,6,21,172,""
"Bridge",2022-06-21,"Chlorophyll","avg_chl",76.13,2022,6,21,172,""
"Bridge",2022-06-21,"Chlorophyll sd","sd_chl",7.13,2022,6,21,172,""
"ODNR_2",2022-06-21,"Chlorophyll","avg_chl",66.49,2022,6,21,172,""
"ODNR_2",2022-06-21,"Chlorophyll sd","sd_chl",36.95,2022,6,21,172,""
"Buoy_2",2022-06-21,"Chlorophyll","avg_chl",64.53,2022,6,21,172,""
"Buoy_2",2022-06-21,"Chlorophyll sd","sd_chl",24.79,2022,6,21,172,""
"ODNR_1",2022-06-21,"Chlorophyll","avg_chl",42.07,2022,6,21,172,""
"ODNR_1",2022-06-21,"Chlorophyll sd","sd_chl",0.58,2022,6,21,172,""
"EC_1163",2022-06-21,"Chlorophyll","avg_chl",43.28,2022,6,21,172,""
"EC_1163",2022-06-21,"Chlorophyll sd","sd_chl",2.68,2022,6,21,172,""
"Bells",2022-06-21,"Chlorophyll","avg_chl",21.31,2022,6,21,172,""
"Bells",2022-06-21,"Chlorophyll sd","sd_chl",3.27,2022,6,21,172,""
"Muddy Creek",2022-06-27,"Chlorophyll","avg_chl",71.18,2022,6,27,178,""
"Muddy Creek",2022-06-27,"Chlorophyll sd","sd_chl",46.75,2022,6,27,178,""
"ODNR_4",2022-06-27,"Chlorophyll","avg_chl",112.51,2022,6,27,178,""
"ODNR_4",2022-06-27,"Chlorophyll sd","sd_chl",19.48,2022,6,27,178,""
"ODNR_6",2022-06-27,"Chlorophyll","avg_chl",48.87,2022,6,27,178,""
"ODNR_6",2022-06-27,"Chlorophyll sd","sd_chl",38.94,2022,6,27,178,""
"Bridge",2022-06-27,"Chlorophyll","avg_chl",96.21,2022,6,27,178,""
"Bridge",2022-06-27,"Chlorophyll sd","sd_chl",10.68,2022,6,27,178,""
"ODNR_2",2022-06-27,"Chlorophyll","avg_chl",59.94,2022,6,27,178,""
"ODNR_2",2022-06-27,"Chlorophyll sd","sd_chl",5.1,2022,6,27,178,""
"Buoy_2",2022-06-27,"Chlorophyll","avg_chl",34.15,2022,6,27,178,""
"Buoy_2",2022-06-27,"Chlorophyll sd","sd_chl",14.12,2022,6,27,178,""
"ODNR_1",2022-06-27,"Chlorophyll","avg_chl",41.26,2022,6,27,178,""
"ODNR_1",2022-06-27,"Chlorophyll sd","sd_chl",18.89,2022,6,27,178,""
"EC_1163",2022-06-27,"Chlorophyll","avg_chl",64.33,2022,6,27,178,""
"EC_1163",2022-06-27,"Chlorophyll sd","sd_chl",56.33,2022,6,27,178,""
"Muddy Creek",2022-07-05,"Chlorophyll","avg_chl",298.47,2022,7,5,186,""
"Muddy Creek",2022-07-05,"Chlorophyll sd","sd_chl",151.63,2022,7,5,186,""
"ODNR_4",2022-07-05,"Chlorophyll","avg_chl",114.65,2022,7,5,186,""
"ODNR_4",2022-07-05,"Chlorophyll sd","sd_chl",46.25,2022,7,5,186,""
"ODNR_6",2022-07-05,"Chlorophyll","avg_chl",98.52,2022,7,5,186,""
"ODNR_6",2022-07-05,"Chlorophyll sd","sd_chl",22.14,2022,7,5,186,""
"Bridge",2022-07-05,"Chlorophyll","avg_chl",34.82,2022,7,5,186,""
"Bridge",2022-07-05,"Chlorophyll sd","sd_chl",32.93,2022,7,5,186,""
"ODNR_2",2022-07-05,"Chlorophyll","avg_chl",80.37,2022,7,5,186,""
"ODNR_2",2022-07-05,"Chlorophyll sd","sd_chl",4.09,2022,7,5,186,""
"Buoy_2",2022-07-05,"Chlorophyll","avg_chl",39.12,2022,7,5,186,""
"Buoy_2",2022-07-05,"Chlorophyll sd","sd_chl",19.24,2022,7,5,186,""
"ODNR_1",2022-07-05,"Chlorophyll","avg_chl",59.61,2022,7,5,186,""
"ODNR_1",2022-07-05,"Chlorophyll sd","sd_chl",13.74,2022,7,5,186,""
"EC_1163",2022-07-05,"Chlorophyll","avg_chl",36,2022,7,5,186,""
"EC_1163",2022-07-05,"Chlorophyll sd","sd_chl",9.26,2022,7,5,186,""
"Muddy Creek",2022-07-11,"Chlorophyll","avg_chl",180.92,2022,7,11,192,""
"Muddy Creek",2022-07-11,"Chlorophyll sd","sd_chl",17.54,2022,7,11,192,""
"ODNR_4",2022-07-11,"Chlorophyll","avg_chl",142.57,2022,7,11,192,""
"ODNR_4",2022-07-11,"Chlorophyll sd","sd_chl",20.59,2022,7,11,192,""
"ODNR_6",2022-07-11,"Chlorophyll","avg_chl",164.42,2022,7,11,192,""
"ODNR_6",2022-07-11,"Chlorophyll sd","sd_chl",10,2022,7,11,192,""
"Bridge",2022-07-11,"Chlorophyll","avg_chl",71.32,2022,7,11,192,""
"Bridge",2022-07-11,"Chlorophyll sd","sd_chl",58.59,2022,7,11,192,""
"ODNR_2",2022-07-11,"Chlorophyll","avg_chl",34.16,2022,7,11,192,""
"ODNR_2",2022-07-11,"Chlorophyll sd","sd_chl",29.35,2022,7,11,192,""
"Buoy_2",2022-07-11,"Chlorophyll","avg_chl",36.92,2022,7,11,192,""
"Buoy_2",2022-07-11,"Chlorophyll sd","sd_chl",28.93,2022,7,11,192,""
"ODNR_1",2022-07-11,"Chlorophyll","avg_chl",36.17,2022,7,11,192,""
"ODNR_1",2022-07-11,"Chlorophyll sd","sd_chl",14.49,2022,7,11,192,""
"EC_1163",2022-07-11,"Chlorophyll","avg_chl",51.63,2022,7,11,192,""
"EC_1163",2022-07-11,"Chlorophyll sd","sd_chl",9.85,2022,7,11,192,""
"Bells",2022-07-11,"Chlorophyll","avg_chl",32.35,2022,7,11,192,""
"Bells",2022-07-11,"Chlorophyll sd","sd_chl",4.16,2022,7,11,192,""
"Muddy Creek",2022-07-18,"Chlorophyll","avg_chl",71.78,2022,7,18,199,""
"Muddy Creek",2022-07-18,"Chlorophyll sd","sd_chl",10.33,2022,7,18,199,""
"ODNR_4",2022-07-18,"Chlorophyll","avg_chl",73.24,2022,7,18,199,""
"ODNR_4",2022-07-18,"Chlorophyll sd","sd_chl",8.21,2022,7,18,199,""
"ODNR_6",2022-07-18,"Chlorophyll","avg_chl",88.35,2022,7,18,199,""
"ODNR_6",2022-07-18,"Chlorophyll sd","sd_chl",23.41,2022,7,18,199,""
"Bridge",2022-07-18,"Chlorophyll","avg_chl",85.03,2022,7,18,199,""
"Bridge",2022-07-18,"Chlorophyll sd","sd_chl",5.02,2022,7,18,199,""
"ODNR_2",2022-07-18,"Chlorophyll","avg_chl",51.47,2022,7,18,199,""
"ODNR_2",2022-07-18,"Chlorophyll sd","sd_chl",1.02,2022,7,18,199,""
"Buoy_2",2022-07-18,"Chlorophyll","avg_chl",16.3,2022,7,18,199,""
"Buoy_2",2022-07-18,"Chlorophyll sd","sd_chl",12.63,2022,7,18,199,""
"ODNR_1",2022-07-18,"Chlorophyll","avg_chl",32.9,2022,7,18,199,""
"ODNR_1",2022-07-18,"Chlorophyll sd","sd_chl",3.55,2022,7,18,199,""
"EC_1163",2022-07-18,"Chlorophyll","avg_chl",34.77,2022,7,18,199,""
"EC_1163",2022-07-18,"Chlorophyll sd","sd_chl",26.48,2022,7,18,199,""
"Causeway",2022-07-18,"Chlorophyll","avg_chl",57.03,2022,7,18,199,""
"Causeway",2022-07-18,"Chlorophyll sd","sd_chl",0.56,2022,7,18,199,""
"Bells",2022-07-18,"Chlorophyll","avg_chl",13.01,2022,7,18,199,""
"Bells",2022-07-18,"Chlorophyll sd","sd_chl",9.99,2022,7,18,199,""
"Muddy Creek",2022-07-25,"Chlorophyll","avg_chl",127.62,2022,7,25,206,""
"Muddy Creek",2022-07-25,"Chlorophyll sd","sd_chl",15.32,2022,7,25,206,""
"ODNR_4",2022-07-25,"Chlorophyll","avg_chl",78.75,2022,7,25,206,""
"ODNR_4",2022-07-25,"Chlorophyll sd","sd_chl",66.4,2022,7,25,206,""
"ODNR_6",2022-07-25,"Chlorophyll","avg_chl",167.2,2022,7,25,206,""
"ODNR_6",2022-07-25,"Chlorophyll sd","sd_chl",77.83,2022,7,25,206,""
"Bridge",2022-07-25,"Chlorophyll","avg_chl",57.46,2022,7,25,206,""
"Bridge",2022-07-25,"Chlorophyll sd","sd_chl",42.43,2022,7,25,206,""
"ODNR_2",2022-07-25,"Chlorophyll","avg_chl",41.25,2022,7,25,206,""
"ODNR_2",2022-07-25,"Chlorophyll sd","sd_chl",18.78,2022,7,25,206,""
"Buoy_2",2022-07-25,"Chlorophyll","avg_chl",54.58,2022,7,25,206,""
"Buoy_2",2022-07-25,"Chlorophyll sd","sd_chl",20.48,2022,7,25,206,""
"ODNR_1",2022-07-25,"Chlorophyll","avg_chl",69.58,2022,7,25,206,""
"ODNR_1",2022-07-25,"Chlorophyll sd","sd_chl",4.56,2022,7,25,206,""
"EC_1163",2022-07-25,"Chlorophyll","avg_chl",57,2022,7,25,206,""
